planner,instance,num_holes,num_hole_vertices,cost,sweep_distance,v_max,a_max,num_nodes,num_edges,num_cells,decomposition,edge_creation,line_sweeps,node_creation,poly_offset,polygon_adjacency,pruning,setup_solver,solve,sweep_graph,timer_setup_total,timer_solve_total
one_dir_gkma,2/0031,2,8,1606.18,3,3,1,7,42,7,0.0994243,0.00120069,0.0155013,0.00449772,0.00750079,0.00189763,0.000428678,3.5e-08,0.0103087,0.0243133,0.133142,0.01031
gtsp_exact,2/0031,2,8,1572.93,3,3,1,28,672,7,0.0996629,0.0167279,0.182279,0.0452372,0.00750534,0.00192162,0.0204137,0.00136261,8.85611,0.267564,0.378024,8.85611
one_dir_exact,2/0031,2,8,1606.18,3,3,1,7,42,7,0.100755,0.00120833,0.0161161,0.00489102,0.0115233,0.00191106,0.000449391,0.00124721,0.953887,0.0269329,0.142382,0.953888
our_bcd,2/0032,2,7,1597.55,3,3,1,32,872,7,0.099596,0.0206162,0.201686,0.0426407,0.00764017,0.00206637,0.0186035,1.93e-07,0.0162488,0.286468,0.395782,0.0162502
our_tcd,2/0032,2,7,1660.18,3,3,1,52,2400,10,0.106766,0.0560546,0.237166,0.0635064,0.00970933,0.0032684,0.0335919,5.1e-08,0.0183434,0.393082,0.512833,0.0183443
one_dir_gkma,2/0032,2,7,1629.18,3,3,1,7,42,7,0.0913197,0.0010573,0.0168028,0.00434693,0.00792292,0.00188016,0.000374563,5.4e-08,0.00855588,0.0248848,0.126024,0.00855676
gtsp_exact,2/0032,2,7,1597.55,3,3,1,32,872,7,0.0896467,0.0206144,0.196635,0.0411652,0.00741971,0.00183318,0.0188206,0.001461,11.2131,0.279802,0.380172,11.2131
one_dir_exact,2/0032,2,7,1629.18,3,3,1,7,42,7,0.0919443,0.00105912,0.016766,0.00428547,0.00745351,0.00188402,0.000371989,0.00114829,0.938286,0.0247911,0.127229,0.938288
our_bcd,2/0033,2,12,1661.09,3,3,1,60,3168,11,0.230552,0.100376,0.24337,0.103625,0.0134531,0.00500486,0.0475706,3.01e-07,0.019731,0.499824,0.748842,0.019732
our_tcd,2/0033,2,12,1767.41,3,3,1,76,5280,15,0.272872,0.167691,0.317661,0.139146,0.0148986,0.00764587,0.0633789,1.04e-07,0.0283419,0.692526,0.987955,0.0283464
one_dir_gkma,2/0033,2,12,1743.73,3,3,1,11,110,11,0.22277,0.00386083,0.0203604,0.00992402,0.0129348,0.00509557,0.00106726,1e-07,0.0123613,0.0396611,0.280481,0.0123622
our_bcd,2/0034,2,11,1576.83,3,3,1,46,1856,9,0.163727,0.052185,0.209356,0.0674274,0.0106115,0.00326159,0.0314472,1.56e-07,0.0144181,0.36442,0.542027,0.014419
our_tcd,2/0034,2,11,1636.31,3,3,1,74,5032,14,0.21128,0.133752,0.271255,0.106593,0.0136913,0.00607805,0.0541307,1.64e-07,0.0287029,0.569583,0.800648,0.0287043
one_dir_gkma,2/0034,2,11,1653.42,3,3,1,9,72,9,0.156742,0.00215445,0.0215241,0.00615383,0.0106063,0.00314947,0.000544501,4.1e-08,0.0101869,0.0336976,0.204209,0.0101879
one_dir_exact,2/0034,2,11,1653.42,3,3,1,9,72,9,0.155188,0.00218071,0.0220854,0.00639352,0.0105704,0.00322099,0.000564101,0.02713,22.5554,0.034541,0.230657,22.5554
our_bcd,2/0035,2,10,1609.36,3,3,1,32,872,7,0.173387,0.0233154,0.19001,0.0474854,0.00888027,0.0022552,0.0197809,5.05e-07,0.0122161,0.284432,0.468965,0.012217
our_tcd,2/0035,2,10,1702.62,3,3,1,56,2880,13,0.200238,0.0766936,0.312645,0.093835,0.0121979,0.00513482,0.0434278,9.1e-08,0.0215867,0.530384,0.747965,0.0215908
one_dir_gkma,2/0035,2,10,1626.39,3,3,1,7,42,7,0.16328,0.00116402,0.0185434,0.004889,0.0081682,0.00195621,0.000423996,6.2e-08,0.00855666,0.028126,0.201542,0.00855751
gtsp_exact,2/0035,2,10,1609.36,3,3,1,32,872,7,0.163284,0.0229347,0.196687,0.0462148,0.00811822,0.00193672,0.0193977,0.0014248,11.2039,0.288527,0.463297,11.2039
one_dir_exact,2/0035,2,10,1626.39,3,3,1,7,42,7,0.165596,0.00115795,0.0184429,0.00484957,0.00811484,0.00199599,0.000420884,0.00114563,0.941578,0.0279442,0.20481,0.94158
our_bcd,2/0036,2,10,1522.15,3,3,1,28,672,7,0.166037,0.0201862,0.188522,0.0529146,0.00951712,0.00234374,0.0246717,1.26e-07,0.011321,0.289907,0.467812,0.0113225
our_tcd,2/0036,2,10,1603.19,3,3,1,66,3984,13,0.200632,0.115114,0.273032,0.0974044,0.0129948,0.00569799,0.0522036,1.15e-07,0.0263529,0.541317,0.76065,0.026354
one_dir_gkma,2/0036,2,10,1574.06,3,3,1,7,42,7,0.162599,0.00137222,0.0181843,0.00469297,0.00951289,0.00233514,0.000476036,3.1e-08,0.0084562,0.0278124,0.202269,0.00845712
gtsp_exact,2/0036,2,10,1522.15,3,3,1,28,672,7,0.159219,0.0200623,0.185193,0.0504569,0.00941223,0.00233848,0.024569,0.00145023,8.90458,0.283576,0.456009,8.90459
one_dir_exact,2/0036,2,10,1574.06,3,3,1,7,42,7,0.172009,0.00156928,0.0186254,0.00484251,0.0111935,0.00230882,0.000519635,0.00115962,0.942712,0.0289344,0.215618,0.942713
our_bcd,2/0037,2,8,1576.12,3,3,1,28,672,7,0.101569,0.0170712,0.154814,0.0460547,0.00719562,0.00168236,0.01592,1.45e-07,0.0109322,0.23698,0.347435,0.0109337
our_tcd,2/0037,2,8,1656.45,3,3,1,52,2432,11,0.137316,0.0602871,0.199204,0.077574,0.0146561,0.0120254,0.0297093,9.5e-08,0.017626,0.371281,0.5353,0.017627
one_dir_gkma,2/0037,2,8,1681.91,3,3,1,7,42,7,0.0969014,0.0012295,0.013935,0.00454794,0.00727694,0.00158097,0.000414218,3.5e-08,0.00825723,0.022841,0.128607,0.0082582
gtsp_exact,2/0037,2,8,1576.12,3,3,1,28,672,7,0.0970016,0.0167007,0.153686,0.0447472,0.00713828,0.00157252,0.016058,0.00136842,8.84033,0.234055,0.341142,8.84033
one_dir_exact,2/0037,2,8,1681.91,3,3,1,7,42,7,0.0965776,0.00122446,0.0137794,0.00448109,0.00724011,0.00159378,0.000414565,0.00114542,0.941519,0.0225963,0.129167,0.94152
our_bcd,2/0038,2,12,1565.2,3,3,1,28,672,7,0.195185,0.0193291,0.216223,0.0584442,0.00821729,0.00209349,0.0240992,4.2e-08,0.0108846,0.322413,0.527921,0.0108896
our_tcd,2/0038,2,12,1744.82,3,3,1,64,3816,15,0.290516,0.108763,0.349811,0.1185,0.0134946,0.00650875,0.0545552,1.15e-07,0.025886,0.636111,0.946637,0.0258879
one_dir_gkma,2/0038,2,12,1633.88,3,3,1,7,42,7,0.196239,0.00132601,0.0133457,0.00526357,0.00807866,0.00204826,0.000513304,1.24e-07,0.00983857,0.024011,0.230384,0.00983996
gtsp_exact,2/0038,2,12,1565.2,3,3,1,28,672,7,0.189494,0.0184731,0.208558,0.0538633,0.00799521,0.00202779,0.0228228,0.00135141,8.83713,0.307517,0.508397,8.83713
one_dir_exact,2/0038,2,12,1633.88,3,3,1,7,42,7,0.187843,0.00128049,0.0129492,0.00498356,0.00808656,0.00204214,0.00044087,0.00121262,0.936902,0.0232012,0.222396,0.936904
our_bcd,2/0039,2,8,1493.75,3,3,1,30,768,7,0.12397,0.0190783,0.182246,0.0465656,0.0076472,0.00200104,0.0197442,1.68e-07,0.0110413,0.271065,0.404691,0.0110422
our_tcd,2/0039,2,8,1593.18,3,3,1,56,2824,11,0.148742,0.0731537,0.245963,0.0757939,0.0112201,0.00423894,0.0364888,9.4e-08,0.0203278,0.434988,0.599235,0.0203288
one_dir_gkma,2/0039,2,8,1546.8,3,3,1,7,42,7,0.120492,0.00115372,0.0155154,0.00460659,0.00761698,0.00191177,0.000416385,4.1e-08,0.00869664,0.0244308,0.15446,0.00870087
gtsp_exact,2/0039,2,8,1493.75,3,3,1,30,768,7,0.120468,0.0186947,0.18073,0.0447412,0.00749754,0.00184734,0.0190335,0.0013767,10.2534,0.266162,0.397359,10.2534
one_dir_exact,2/0039,2,8,1546.8,3,3,1,7,42,7,0.129385,0.00119563,0.0167827,0.00495812,0.00788813,0.00225083,0.000429866,0.00119193,0.95198,0.0263584,0.167086,0.951982
our_bcd,2/0040,2,10,1564.93,3,3,1,28,672,7,0.147854,0.0203342,0.206147,0.0503352,0.00744654,0.001691,0.0182994,2.3e-07,0.011949,0.29976,0.456765,0.0119504
our_tcd,2/0040,2,10,1658.39,3,3,1,56,2880,13,0.179278,0.0886565,0.256122,0.0966272,0.0108747,0.00484854,0.0374743,2.73e-07,0.0211906,0.483301,0.67832,0.0211919
one_dir_gkma,2/0040,2,10,1630.62,3,3,1,7,42,7,0.141502,0.00130284,0.0172963,0.00463269,0.00746327,0.00163687,0.000455915,6.4e-08,0.00894609,0.0270337,0.177644,0.00894687
gtsp_exact,2/0040,2,10,1564.93,3,3,1,28,672,7,0.136821,0.0188741,0.20056,0.0486462,0.00740684,0.0016349,0.0180172,0.00140957,9.04445,0.289644,0.436927,9.04445
one_dir_exact,2/0040,2,10,1630.62,3,3,1,7,42,7,0.137031,0.00131131,0.0175197,0.00480095,0.00775266,0.00167524,0.000452757,0.00117217,0.945211,0.0274887,0.175133,0.945213
our_bcd,2/0041,2,9,1602.05,3,3,1,34,976,7,0.123891,0.0275164,0.167569,0.0487929,0.00923128,0.00239521,0.0252797,1.4e-07,0.0134979,0.272322,0.407847,0.0134988
our_tcd,2/0041,2,9,1669.08,3,3,1,69,4320,12,0.146487,0.120728,0.209418,0.0870904,0.0131199,0.00549705,0.0529045,2.07e-07,0.0216401,0.473321,0.638433,0.0216412
one_dir_gkma,2/0041,2,9,1636.08,3,3,1,7,42,7,0.115613,0.00140196,0.0173708,0.00468432,0.00909476,0.00226852,0.000459707,6.1e-08,0.00879399,0.0266853,0.153673,0.00879487
gtsp_exact,2/0041,2,9,1602.05,3,3,1,34,976,7,0.117999,0.0270935,0.171001,0.0479885,0.00925931,0.00230858,0.0254918,0.00146093,12.8736,0.27451,0.405548,12.8736
one_dir_exact,2/0041,2,9,1636.08,3,3,1,7,42,7,0.115581,0.00139654,0.0171806,0.00465702,0.00920496,0.00231844,0.000460605,0.00116068,0.936032,0.0264803,0.154753,0.936034
our_bcd,2/0042,2,9,1547.8,3,3,1,32,872,7,0.105265,0.025332,0.158895,0.0495441,0.00927747,0.00226409,0.0261514,1.26e-07,0.0121599,0.263265,0.380083,0.0121607
our_tcd,2/0042,2,9,1645.46,3,3,1,60,3280,12,0.136836,0.0849941,0.192544,0.081075,0.0103502,0.004264,0.037326,1.08e-07,0.0199175,0.399307,0.550767,0.0199185
one_dir_gkma,2/0042,2,9,1575.18,3,3,1,7,42,7,0.101899,0.00128928,0.0118563,0.00445185,0.00931628,0.00229285,0.000430392,6.7e-08,0.00871571,0.0210409,0.134556,0.00871651
gtsp_exact,2/0042,2,9,1547.8,3,3,1,32,872,7,0.101833,0.0250643,0.15871,0.0489026,0.00920116,0.00226267,0.0263475,0.0014538,11.2099,0.262193,0.376949,11.2099
one_dir_exact,2/0042,2,9,1575.18,3,3,1,7,42,7,0.101793,0.00128284,0.0118549,0.00444589,0.00932819,0.00228171,0.000438559,0.00115447,0.934169,0.0210642,0.135633,0.934174
our_bcd,2/0043,2,10,1504.16,3,3,1,28,672,7,0.23303,0.0179353,0.136855,0.0453516,0.00814053,0.00219981,0.0151388,2.24e-07,0.0112035,0.219167,0.46255,0.0112045
our_tcd,2/0043,2,10,1694.8,3,3,1,60,3296,13,0.305457,0.0853682,0.228963,0.0876798,0.0107662,0.00526679,0.0351877,1.11e-07,0.0464284,0.441013,0.76251,0.0464294
one_dir_gkma,2/0043,2,10,1554.71,3,3,1,7,42,7,0.22449,0.00128362,0.0119216,0.00461881,0.00721997,0.00196226,0.000429008,5.2e-08,0.00858799,0.0212667,0.25495,0.00858884
gtsp_exact,2/0043,2,10,1504.16,3,3,1,28,672,7,0.223285,0.017422,0.134191,0.0438624,0.00714634,0.00194353,0.0147492,0.0013314,8.80558,0.213391,0.447106,8.80558
one_dir_exact,2/0043,2,10,1554.71,3,3,1,7,42,7,0.223463,0.00127038,0.0118126,0.00450317,0.00713711,0.00194553,0.000424796,0.00114768,0.960031,0.0209767,0.254677,0.960033
our_bcd,2/0044,2,12,1571,3,3,1,32,872,7,0.207564,0.0254499,0.178058,0.0595185,0.00824457,0.00179889,0.0205847,1.21e-07,0.0117064,0.288372,0.505988,0.0117078
our_tcd,2/0044,2,12,1694.24,3,3,1,78,5632,15,0.25571,0.161317,0.267575,0.138541,0.012229,0.0068569,0.0482156,1.82e-07,0.0288773,0.620579,0.895388,0.0288844
one_dir_gkma,2/0044,2,12,1688.96,3,3,1,7,42,7,0.224618,0.00158718,0.022885,0.00621308,0.00887483,0.00234711,0.000585973,2.1e-07,0.0104168,0.0367008,0.272564,0.0104185
gtsp_exact,2/0044,2,12,1571,3,3,1,32,872,7,0.22469,0.0280782,0.190495,0.0636767,0.00820853,0.00184664,0.022631,0.00168072,11.3299,0.310179,0.546618,11.3299
one_dir_exact,2/0044,2,12,1688.96,3,3,1,7,42,7,0.198049,0.00146333,0.0188627,0.00573972,0.00783428,0.0017176,0.000483349,0.00127917,0.958692,0.0307134,0.239604,0.958694
our_bcd,2/0045,2,8,1481.97,3,3,1,34,984,7,0.112836,0.0282419,0.225291,0.0604203,0.0134686,0.0036843,0.0265534,3.24e-07,0.0129573,0.344173,0.47417,0.0129587
our_tcd,2/0045,2,8,1582.27,3,3,1,62,3456,11,0.13078,0.0927333,0.21449,0.076749,0.0140896,0.00523717,0.044779,8.9e-08,0.0231534,0.432041,0.582157,0.0231544
one_dir_gkma,2/0045,2,8,1531.34,3,3,1,7,42,7,0.0996468,0.00129231,0.0164164,0.00436471,0.0133162,0.00348022,0.000451561,3e-08,0.00946619,0.0252306,0.141684,0.00946786
gtsp_exact,2/0045,2,8,1481.97,3,3,1,34,984,7,0.102346,0.0250193,0.207786,0.0513228,0.0133361,0.00356016,0.0228961,0.0014133,12.9754,0.309894,0.430561,12.9754
one_dir_exact,2/0045,2,8,1531.34,3,3,1,7,42,7,0.110726,0.0012927,0.0161913,0.00435333,0.015782,0.00454317,0.000442797,0.00116128,0.935568,0.0249579,0.15718,0.935569
our_bcd,2/0046,2,8,1547.44,3,3,1,34,960,7,0.112904,0.0258382,0.156501,0.0469066,0.00875462,0.00233425,0.0213175,1.75e-07,0.0130376,0.253489,0.377489,0.0130385
our_tcd,2/0046,2,8,1635.31,3,3,1,54,2608,11,0.136583,0.0682074,0.184398,0.0756872,0.0104429,0.00436215,0.0338063,1.12e-07,0.0195589,0.365124,0.516522,0.01956
one_dir_gkma,2/0046,2,8,1605.26,3,3,1,7,42,7,0.110886,0.0011735,0.0161712,0.00426157,0.0086289,0.00216204,0.0003865,5.3e-08,0.00898408,0.0245931,0.146277,0.00898495
gtsp_exact,2/0046,2,8,1547.44,3,3,1,34,960,7,0.109641,0.0257409,0.156933,0.0463644,0.00859885,0.00216771,0.0208884,0.00141629,12.8509,0.252708,0.374538,12.8509
one_dir_exact,2/0046,2,8,1605.26,3,3,1,7,42,7,0.117114,0.00119686,0.0170917,0.00446161,0.00930632,0.00219104,0.000426675,0.001375,0.956009,0.0260122,0.156014,0.956016
our_bcd,2/0047,2,16,1613.21,3,3,1,58,3024,11,0.333547,0.120359,0.237631,0.115746,0.0144688,0.00538669,0.0486534,1.43e-07,0.0207922,0.529462,0.882882,0.0207966
our_tcd,2/0047,2,16,1753.4,3,3,1,100,9400,19,0.404674,0.358546,0.308793,0.189818,0.0183387,0.0130477,0.0785119,1.02e-07,0.0493955,0.942423,1.37849,0.0493968
one_dir_gkma,2/0047,2,16,1697.11,3,3,1,11,110,11,0.298397,0.00425916,0.0233284,0.00963901,0.0123205,0.00464417,0.000915065,3.8e-08,0.0131491,0.0433704,0.35874,0.0131501
our_bcd,2/0048,2,8,1559.66,3,3,1,26,576,7,0.133409,0.0150252,0.15456,0.0494973,0.00721011,0.00184028,0.0175365,1.57e-07,0.00928643,0.240026,0.382498,0.00928765
our_tcd,2/0048,2,8,1669.42,3,3,1,54,2624,11,0.160494,0.0691947,0.194097,0.0750805,0.00951152,0.00370214,0.0296755,2.07e-07,0.0192684,0.371134,0.544852,0.0192694
one_dir_gkma,2/0048,2,8,1681.32,3,3,1,7,42,7,0.12122,0.00121752,0.0122018,0.00457986,0.00860851,0.00263059,0.000403946,3.5e-08,0.00901169,0.0217625,0.15424,0.00901363
gtsp_exact,2/0048,2,8,1559.66,3,3,1,26,576,7,0.123957,0.0139562,0.140846,0.044506,0.00713545,0.00173969,0.0166472,0.00133848,7.70847,0.218845,0.353028,7.70847
one_dir_exact,2/0048,2,8,1681.32,3,3,1,7,42,7,0.121011,0.00121457,0.0118439,0.00449147,0.00703852,0.0017076,0.000396514,0.00114202,0.936596,0.0206249,0.151534,0.9366
our_bcd,2/0049,2,8,1563.01,3,3,1,32,864,7,0.104497,0.0238175,0.157253,0.0470141,0.00908255,0.00233297,0.0248143,9.6e-08,0.0119513,0.255929,0.371849,0.0119524
our_tcd,2/0049,2,8,1689.51,3,3,1,60,3232,11,0.123967,0.0882199,0.230816,0.0747499,0.0113849,0.00416136,0.0415065,9.5e-08,0.0220569,0.43838,0.5779,0.0220583
one_dir_gkma,2/0049,2,8,1581.65,3,3,1,7,42,7,0.100139,0.00121612,0.0111275,0.00449538,0.00910162,0.00224851,0.000424714,5.6e-08,0.00890632,0.0199429,0.131443,0.00890716
gtsp_exact,2/0049,2,8,1563.01,3,3,1,32,864,7,0.0999829,0.0235825,0.158081,0.0463769,0.0090933,0.0022521,0.024638,0.00139531,11.1961,0.255507,0.36824,11.1961
one_dir_exact,2/0049,2,8,1581.65,3,3,1,7,42,7,0.103599,0.0012091,0.0111435,0.00449739,0.00909717,0.00220138,0.000422556,0.0011378,0.936794,0.0199667,0.136009,0.936795
our_bcd,2/0050,2,12,1570.44,3,3,1,34,976,7,0.247624,0.0277491,0.222766,0.0534565,0.00845276,0.00207225,0.02398,5.6e-08,0.0104022,0.331972,0.590138,0.0104031
our_tcd,2/0050,2,12,1771.56,3,3,1,66,4056,15,0.313906,0.124539,0.367195,0.119055,0.0137337,0.00667246,0.0572039,1.63e-07,0.0271609,0.672632,1.00696,0.0271622
one_dir_gkma,2/0050,2,12,1666.92,3,3,1,7,42,7,0.237551,0.00131977,0.019183,0.00525166,0.0082753,0.00201922,0.000466157,1.42e-07,0.00881101,0.0298531,0.277706,0.00881268
gtsp_exact,2/0050,2,12,1570.44,3,3,1,34,976,7,0.224817,0.0277413,0.227652,0.0526995,0.00831607,0.00201731,0.0237373,0.00144289,12.6983,0.335674,0.572274,12.6983
one_dir_exact,2/0050,2,12,1666.92,3,3,1,7,42,7,0.224888,0.00128106,0.0182796,0.00507551,0.00828201,0.00203417,0.00044268,0.00116865,0.934825,0.0286252,0.265008,0.934826
our_bcd,2/0051,2,8,1595.98,3,3,1,28,672,7,0.129879,0.0168761,0.17407,0.0457483,0.00763044,0.00197813,0.0187056,1.52e-07,0.00987241,0.258411,0.397909,0.00987335
our_tcd,2/0051,2,8,1671.71,3,3,1,44,1760,11,0.147699,0.0433089,0.259854,0.0765426,0.010329,0.00376366,0.0342171,1.2e-07,0.0165919,0.417093,0.578892,0.0165927
one_dir_gkma,2/0051,2,8,1658,3,3,1,7,42,7,0.124521,0.00117517,0.0148989,0.00460184,0.00749603,0.00191167,0.00041636,5.8e-08,0.00893001,0.0237195,0.157657,0.00893084
gtsp_exact,2/0051,2,8,1595.98,3,3,1,28,672,7,0.123547,0.016583,0.17556,0.0452428,0.00756932,0.00189747,0.0184639,0.00135228,8.84899,0.258704,0.393079,8.84899
one_dir_exact,2/0051,2,8,1658,3,3,1,7,42,7,0.123967,0.00117322,0.0162002,0.00461401,0.0075765,0.00186299,0.000415781,0.00115488,0.938506,0.0250693,0.159638,0.938507
our_bcd,2/0052,2,12,1551.8,3,3,1,38,1184,7,0.247175,0.0352834,0.168778,0.0536195,0.0086002,0.00254447,0.0264656,1.37e-07,0.0108951,0.288278,0.546606,0.010896
our_tcd,2/0052,2,12,1779.25,3,3,1,76,5336,15,0.286257,0.164958,0.337738,0.11981,0.0134406,0.0067111,0.0645588,1.79e-07,0.0334163,0.691356,0.997779,0.0334211
one_dir_gkma,2/0052,2,12,1617.39,3,3,1,7,42,7,0.215873,0.0014083,0.0125589,0.00551098,0.00808134,0.00202394,0.000575749,3.02e-07,0.00883015,0.0239074,0.249899,0.00883107
gtsp_exact,2/0052,2,12,1551.8,3,3,1,38,1184,7,0.208,0.0352219,0.174607,0.0534649,0.00786212,0.00203598,0.0277486,0.00152316,15.5079,0.295047,0.514474,15.5079
one_dir_exact,2/0052,2,12,1617.39,3,3,1,7,42,7,0.201727,0.00131395,0.0114134,0.00499144,0.00795008,0.00204927,0.00045077,0.00115612,0.936903,0.0217928,0.234685,0.936905
our_bcd,2/0053,2,8,1595.67,3,3,1,34,960,7,0.175031,0.0237064,0.179736,0.0429306,0.00781992,0.00202754,0.0226124,1.2e-07,0.0127246,0.271994,0.456886,0.012726
our_tcd,2/0053,2,8,1651.84,3,3,1,54,2632,11,0.220581,0.0654686,0.242578,0.0703276,0.0106246,0.00378201,0.0369813,1.12e-07,0.0202777,0.418339,0.653333,0.0202786
one_dir_gkma,2/0053,2,8,1604.16,3,3,1,7,42,7,0.168758,0.00108078,0.0133367,0.00455358,0.00774302,0.00189631,0.000398989,6.4e-08,0.00901958,0.0219865,0.200393,0.00902039
gtsp_exact,2/0053,2,8,1595.67,3,3,1,34,960,7,0.168807,0.0236156,0.18546,0.0432003,0.00771037,0.00190046,0.0223435,0.00149895,12.8386,0.277436,0.457362,12.8386
one_dir_exact,2/0053,2,8,1604.16,3,3,1,7,42,7,0.176515,0.00110797,0.0144336,0.00505375,0.0079922,0.00201204,0.000438842,0.00124671,0.952475,0.0237315,0.211509,0.952478
our_bcd,2/0054,2,10,1489.42,3,3,1,30,768,7,0.12478,0.0205423,0.15553,0.0478481,0.0080378,0.00202165,0.0207833,1.13e-07,0.0104748,0.248179,0.383027,0.010476
our_tcd,2/0054,2,10,1680.25,3,3,1,74,4990,13,0.15805,0.14521,0.237941,0.0981699,0.0108155,0.00508591,0.0477926,1.09e-07,0.0228431,0.532991,0.706955,0.022844
one_dir_gkma,2/0054,2,10,1620.61,3,3,1,7,42,7,0.120587,0.00127888,0.0118959,0.00475197,0.00805056,0.00198216,0.000428953,5.6e-08,0.0080328,0.0215152,0.152142,0.00803386
gtsp_exact,2/0054,2,10,1489.42,3,3,1,30,768,7,0.120054,0.0224437,0.163636,0.0478703,0.00794985,0.00196123,0.022211,0.00184676,10.3249,0.259632,0.391457,10.3249
one_dir_exact,2/0054,2,10,1620.61,3,3,1,7,42,7,0.119913,0.00128772,0.0118697,0.00466859,0.00800263,0.00198853,0.000429995,0.00114243,0.951327,0.0213715,0.152429,0.951329
our_bcd,2/0055,2,8,1550.77,3,3,1,34,976,7,0.127106,0.0268617,0.124468,0.0479376,0.00871847,0.00227491,0.0205877,1.09e-07,0.0129537,0.222748,0.360859,0.0129581
our_tcd,2/0055,2,8,1653.29,3,3,1,62,3456,11,0.123228,0.0946858,0.179847,0.0781187,0.0109753,0.00456536,0.0373852,8.9e-08,0.0233945,0.392951,0.531727,0.0233953
one_dir_gkma,2/0055,2,8,1631.59,3,3,1,7,42,7,0.0994075,0.00135852,0.0138994,0.00446045,0.0085691,0.00216611,0.000453052,5.2e-08,0.00894853,0.0228373,0.132987,0.00894931
gtsp_exact,2/0055,2,8,1550.77,3,3,1,34,976,7,0.0992199,0.0265561,0.124817,0.0472987,0.00847855,0.00217755,0.0205947,0.00142061,12.6338,0.222066,0.333373,12.6338
one_dir_exact,2/0055,2,8,1631.59,3,3,1,7,42,7,0.0994315,0.00137694,0.0139901,0.00447083,0.00863845,0.00222212,0.000468654,0.00115518,0.939683,0.0229601,0.134419,0.939684
our_bcd,2/0056,2,10,1626.38,3,3,1,30,768,7,0.208089,0.0208209,0.206112,0.0500607,0.00759816,0.00163551,0.0178525,1.86e-07,0.0105684,0.298425,0.515755,0.0105692
our_tcd,2/0056,2,10,1613.17,3,3,1,66,3952,13,0.240496,0.106933,0.316297,0.097585,0.0127879,0.00550776,0.0502362,5.2e-08,0.0224452,0.574763,0.833564,0.0224462
one_dir_gkma,2/0056,2,10,1651.39,3,3,1,7,42,7,0.202106,0.00115988,0.0221291,0.00504636,0.00763426,0.00158317,0.000425983,5.3e-08,0.00877857,0.0320713,0.243403,0.0087831
gtsp_exact,2/0056,2,10,1626.38,3,3,1,30,768,7,0.2015,0.0205855,0.206845,0.0493406,0.00746267,0.00156558,0.0181681,0.00139495,10.1206,0.298391,0.510321,10.1206
one_dir_exact,2/0056,2,10,1651.39,3,3,1,7,42,7,0.201472,0.00116319,0.0218801,0.0049833,0.00753108,0.0016175,0.00042326,0.0011514,0.936174,0.0317173,0.243496,0.936176
our_bcd,2/0057,2,12,1553.94,3,3,1,28,672,7,0.233783,0.0190553,0.173841,0.0580806,0.00783789,0.00185517,0.0177364,1.19e-07,0.0104985,0.273132,0.516621,0.0104994
our_tcd,2/0057,2,12,1728.7,3,3,1,62,3584,15,0.291941,0.0995341,0.264845,0.135063,0.0120889,0.00686394,0.0395386,6e-08,0.0273407,0.543598,0.854503,0.0273416
one_dir_gkma,2/0057,2,12,1595.34,3,3,1,7,42,7,0.222562,0.00127901,0.0175432,0.00562431,0.00765889,0.00178643,0.000438313,5.5e-08,0.00869491,0.028972,0.260985,0.0086957
gtsp_exact,2/0057,2,12,1553.94,3,3,1,28,672,7,0.221916,0.0187492,0.173843,0.0570488,0.00781818,0.00181703,0.0174457,0.00136744,8.8231,0.271367,0.504296,8.8231
one_dir_exact,2/0057,2,12,1595.34,3,3,1,7,42,7,0.222697,0.0012727,0.0174671,0.00557196,0.00781952,0.00184602,0.000438946,0.00116463,0.948099,0.0288706,0.26241,0.9481
our_bcd,2/0058,2,9,1541.97,3,3,1,28,672,7,0.223754,0.0182408,0.151583,0.0482435,0.0070311,0.00193277,0.015694,1.76e-07,0.0109955,0.2375,0.470226,0.0109964
our_tcd,2/0058,2,9,1672.9,3,3,1,56,2856,12,0.314099,0.0775682,0.203526,0.0840591,0.0103633,0.00449629,0.0351884,1.88e-07,0.022997,0.404009,0.732975,0.0229982
one_dir_gkma,2/0058,2,9,1555.8,3,3,1,7,42,7,0.229318,0.00120545,0.0155293,0.00464582,0.00948084,0.00412603,0.000430267,3.7e-08,0.00902835,0.0252506,0.268211,0.00902932
gtsp_exact,2/0058,2,9,1541.97,3,3,1,28,672,7,0.216656,0.01834,0.140402,0.0446874,0.00702066,0.00181689,0.0150399,0.00136809,9.00001,0.221818,0.448692,9.00001
one_dir_exact,2/0058,2,9,1555.8,3,3,1,7,42,7,0.217129,0.00122055,0.0152893,0.00463762,0.00703389,0.00184887,0.000435646,0.00115379,0.941958,0.0246743,0.251848,0.94196
our_bcd,2/0059,2,8,1563.59,3,3,1,34,960,7,0.126066,0.0256682,0.146564,0.0499195,0.00843126,0.00215022,0.0201131,1.7e-07,0.0132703,0.245503,0.382162,0.0132713
our_tcd,2/0059,2,8,1653.84,3,3,1,56,2808,11,0.151194,0.0826233,0.177859,0.0795411,0.0112957,0.00482813,0.0378284,1.16e-07,0.0221615,0.380938,0.548266,0.0221626
one_dir_gkma,2/0059,2,8,1613.54,3,3,1,7,42,7,0.123322,0.00136257,0.0123127,0.0046939,0.00854093,0.00214108,0.000471092,5.3e-08,0.00891362,0.0215797,0.155591,0.00891452
